"user_id","session_id","session_number","platform_type","time_start_session","time_finish_session","length_session","amount_get_level","amount_get_gold"
"1000902",a1000902PL1,1,android,2023-02-06 12:46:05,2023-02-06 12:46:10,5,0,0
"1000904",a1000904BY1,1,android,2023-02-06 12:55:22,2023-02-06 12:55:25,3,0,0
"1000905",i1000905RU1,1,iOS,2023-02-06 13:08:58,2023-02-06 13:10:42,104,2,650
"1000907",a1000907KZ1,1,android,2023-02-06 13:26:56,2023-02-06 13:27:04,8,0,0
"1000908",i1000908RU1,1,iOS,2023-02-06 13:31:34,2023-02-06 13:31:49,15,0,0
"1000914",i1000914NL1,1,iOS,2023-02-06 14:19:34,2023-02-06 14:19:34,0,0,0
"1000915",i1000915PL1,1,iOS,2023-02-06 14:28:09,2023-02-06 14:28:16,7,0,0
"1000916",a1000916RU1,1,android,2023-02-06 14:41:54,2023-02-06 14:42:22,28,0,0
"1000918",a1000918BY1,1,android,2023-02-06 14:57:50,2023-02-06 14:58:38,48,0,0
"1000919",a1000919IT1,1,android,2023-02-06 15:07:06,2023-02-06 15:07:23,17,0,0
"1000922",a1000922ES1,1,android,2023-02-06 15:24:15,2023-02-06 15:25:59,104,2,650
"1000923",a1000923KZ1,1,android,2023-02-06 15:33:44,2023-02-06 15:34:27,43,0,0
"1000924",a1000924US1,1,android,2023-02-06 15:37:25,2023-02-06 15:40:12,167,3,750
"1000925",a1000925US1,1,android,2023-02-06 15:47:20,2023-02-06 15:47:20,0,0,0
"1000927",a1000927KZ1,1,android,2023-02-06 16:04:47,2023-02-06 16:05:12,25,0,0
"1000931",a1000931DE1,1,android,2023-02-06 16:34:47,2023-02-06 16:36:26,99,2,650
"1000932",a1000932RU1,1,android,2023-02-06 16:43:53,2023-02-06 16:43:59,6,0,0
"1000933",a1000933GE1,1,android,2023-02-06 16:46:33,2023-02-06 16:46:48,15,0,0
"1000934",a1000934US1,1,android,2023-02-06 16:50:04,2023-02-06 16:50:14,10,0,0
"1000935",a1000935GE1,1,android,2023-02-06 17:03:55,2023-02-06 17:03:55,0,0,0
"1000936",i1000936RU1,1,iOS,2023-02-06 17:10:06,2023-02-06 17:13:01,175,3,750
"1000937",i1000937RU1,1,iOS,2023-02-06 17:15:14,2023-02-06 17:15:19,5,0,0
"1000938",a1000938ES1,1,android,2023-02-06 17:20:45,2023-02-06 17:21:02,17,0,0
"1000939",a1000939NL1,1,android,2023-02-06 17:24:48,2023-02-06 17:25:17,29,0,0
"1000942",a1000942RU1,1,android,2023-02-06 17:53:21,2023-02-06 17:53:21,0,0,0
"1000943",a1000943KZ1,1,android,2023-02-06 17:56:55,2023-02-06 18:03:00,365,6,1050
"1000943",a1000943KZ2,2,android,2023-02-07 17:35:03,2023-02-07 17:43:26,503,4,2000
"1000945",a1000945BY1,1,android,2023-02-06 18:08:57,2023-02-06 18:08:57,0,0,0
"1000946",i1000946US1,1,iOS,2023-02-06 18:13:08,2023-02-06 18:13:49,41,1,50
"1000949",a1000949GE1,1,android,2023-02-06 18:34:53,2023-02-06 18:34:56,3,0,0
"1000950",i1000950KZ1,1,iOS,2023-02-06 18:47:55,2023-02-06 18:54:22,387,6,1050
"1000950",i1000950KZ2,2,iOS,2023-02-07 18:36:10,2023-02-07 18:43:31,441,3,2000
"1000953",i1000953DE1,1,iOS,2023-02-06 19:16:12,2023-02-06 19:17:55,103,2,650
"1000954",a1000954ES1,1,android,2023-02-06 19:30:25,2023-02-06 19:30:28,3,0,0
"1000956",a1000956DE1,1,android,2023-02-06 19:45:08,2023-02-06 19:45:51,43,1,50
"1000957",a1000957KZ1,1,android,2023-02-06 19:58:46,2023-02-06 19:59:18,32,0,0
"1000959",a1000959US1,1,android,2023-02-06 20:21:57,2023-02-06 20:22:23,26,0,0
"1000961",a1000961PL1,1,android,2023-02-06 20:36:09,2023-02-06 20:38:56,167,2,750
"1000963",i1000963DE1,1,iOS,2023-02-06 20:59:31,2023-02-06 21:00:12,41,1,50
"1000966",a1000966RU1,1,android,2023-02-06 21:30:28,2023-02-06 21:30:45,17,0,0
"1000967",i1000967RU1,1,iOS,2023-02-06 21:40:03,2023-02-06 21:40:03,0,0,0
"1000968",i1000968PL1,1,iOS,2023-02-06 21:44:07,2023-02-06 21:50:16,369,6,1050
"1000968",i1000968PL2,2,iOS,2023-02-07 21:30:52,2023-02-07 21:39:05,493,5,2000
"1000968",i1000968PL3,3,iOS,2023-02-08 21:18:58,2023-02-08 21:20:47,109,1,1000
"1000970",i1000970KZ1,1,iOS,2023-02-06 21:59:12,2023-02-06 22:00:02,50,1,50
"1000971",i1000971DE1,1,iOS,1970-01-01 03:00:00,2023-02-06 22:01:37,1675710097,0,0
"1000972",i1000972KZ1,1,iOS,2023-02-06 22:12:14,2023-02-06 22:12:25,11,0,0
"1000973",a1000973RU1,1,android,2023-02-06 22:25:45,2023-02-06 22:25:52,7,0,0
"1000974",i1000974KZ1,1,iOS,2023-02-06 22:35:15,2023-02-06 22:35:54,39,1,50
"1000975",a1000975US1,1,android,2023-02-06 22:44:29,2023-02-06 22:45:12,43,0,0
"1000977",a1000977RU1,1,android,2023-02-06 23:07:24,2023-02-06 23:09:01,97,2,650
"1000980",i1000980IT1,1,iOS,2023-02-06 23:17:44,2023-02-06 23:18:01,17,0,0
"1000983",i1000983RU1,1,iOS,2023-02-06 23:42:53,2023-02-06 23:42:58,5,0,0
"1000984",i1000984US1,1,iOS,2023-02-06 23:51:53,2023-02-06 23:52:36,43,0,0
"1000987",i1000987DE1,1,iOS,2023-02-07 00:12:01,2023-02-07 00:12:46,45,0,0
"1000988",a1000988RU1,1,android,2023-02-07 00:21:39,2023-02-07 00:27:59,380,6,1050
"1000988",a1000988RU2,2,android,2023-02-08 00:04:27,2023-02-08 00:12:16,469,4,2000
"1000989",i1000989RU1,1,iOS,2023-02-07 00:27:32,2023-02-07 00:28:17,45,0,0
"1000990",a1000990NL1,1,android,2023-02-07 00:36:26,2023-02-07 00:36:40,14,0,0
"1000991",a1000991NL1,1,android,2023-02-07 00:50:09,2023-02-07 00:52:03,114,2,650
"1000995",a1000995RU1,1,android,2023-02-07 01:07:51,2023-02-07 01:08:12,21,0,0
"1000996",a1000996DE1,1,android,2023-02-07 01:17:25,2023-02-07 01:17:34,9,0,0
"1001001",a1001001GE1,1,android,2023-02-07 01:47:16,2023-02-07 01:47:16,0,0,0
"1001002",i1001002RU1,1,iOS,1970-01-01 03:00:00,2023-02-07 01:49:39,1675723779,0,0
"1001003",a1001003DE1,1,android,2023-02-07 01:56:33,2023-02-07 01:56:54,21,0,0
"1001005",a1001005BY1,1,android,2023-02-07 02:16:03,2023-02-07 02:16:09,6,0,0
"1001009",a1001009RU1,1,android,2023-02-07 02:53:43,2023-02-07 02:54:05,22,0,0
"1001011",a1001011KZ1,1,android,2023-02-07 03:01:56,2023-02-07 03:04:50,174,2,750
"1001015",i1001015RU1,1,iOS,2023-02-07 03:38:14,2023-02-07 03:44:59,405,6,1050
"1001015",i1001015RU2,2,iOS,2023-02-08 03:20:23,2023-02-08 03:26:15,352,3,1700
"1001017",a1001017PL1,1,android,2023-02-07 03:57:01,2023-02-07 03:57:27,26,0,0
"1001020",i1001020US1,1,iOS,2023-02-07 04:19:42,2023-02-07 04:24:19,277,4,950
"1001021",i1001021RU1,1,iOS,2023-02-07 04:25:05,2023-02-07 04:25:43,38,0,0
"1001022",a1001022RU1,1,android,2023-02-07 04:38:28,2023-02-07 04:39:02,34,0,0
"1001024",i1001024CA1,1,iOS,2023-02-07 04:56:54,2023-02-07 04:57:21,27,0,0
"1001025",a1001025RU1,1,android,2023-02-07 05:03:05,2023-02-07 05:03:05,0,0,0
"1001026",i1001026DE1,1,iOS,2023-02-07 05:12:18,2023-02-07 05:14:11,113,2,650
"1001027",a1001027DE1,1,android,2023-02-07 05:25:13,2023-02-07 05:28:06,173,3,750
"1001032",a1001032BY1,1,android,2023-02-07 06:18:05,2023-02-07 06:18:24,19,0,0
"1001033",a1001033US1,1,android,2023-02-07 06:23:10,2023-02-07 06:23:31,21,0,0
"1001034",a1001034US1,1,android,2023-02-07 06:33:04,2023-02-07 06:40:17,433,6,1050
"1001034",a1001034US2,2,android,2023-02-08 06:13:05,2023-02-08 06:20:55,470,5,2000
"1001034",a1001034US3,3,android,2023-02-09 05:44:23,2023-02-09 05:45:51,88,1,1000
"1001037",a1001037RU1,1,android,2023-02-07 06:42:52,2023-02-07 06:43:38,46,0,0
"1001038",a1001038RU1,1,android,2023-02-07 06:56:34,2023-02-07 06:56:34,0,0,0
"1001039",a1001039DE1,1,android,2023-02-07 07:06:08,2023-02-07 07:06:11,3,0,0
"1001040",a1001040RU1,1,android,2023-02-07 07:19:34,2023-02-07 07:19:37,3,0,0
"1001044",a1001044DE1,1,android,2023-02-07 07:53:22,2023-02-07 07:53:31,9,0,0
"1001045",a1001045RU1,1,android,2023-02-07 08:07:02,2023-02-07 08:07:21,19,0,0
"1001047",i1001047RU1,1,iOS,2023-02-07 08:22:13,2023-02-07 08:22:40,27,0,0
"1001054",a1001054GE1,1,android,1970-01-01 03:00:00,2023-02-07 09:34:02,1675751642,0,0
"1001055",a1001055KZ1,1,android,2023-02-07 09:37:51,2023-02-07 09:40:45,174,2,750
"1001057",a1001057ES1,1,android,2023-02-07 09:44:40,2023-02-07 09:45:05,25,0,0
"1001058",a1001058BY1,1,android,2023-02-07 09:57:43,2023-02-07 09:58:30,47,0,0
"1001067",a1001067KZ1,1,android,2023-02-07 11:04:54,2023-02-07 11:05:10,16,0,0
"1001071",a1001071US1,1,android,2023-02-07 11:30:19,2023-02-07 11:34:05,226,3,850
"1001072",i1001072RU1,1,iOS,2023-02-07 11:32:23,2023-02-07 11:33:07,44,1,50
"1001073",a1001073RU1,1,android,2023-02-07 11:46:27,2023-02-07 11:51:27,300,4,950
"1001074",a1001074KZ1,1,android,2023-02-07 11:50:23,2023-02-07 11:50:23,0,0,0
"1001077",i1001077PL1,1,iOS,2023-02-07 12:10:52,2023-02-07 12:11:07,15,0,0
"1001080",a1001080US1,1,android,2023-02-07 12:47:18,2023-02-07 12:51:48,270,4,950
"1001081",a1001081PL1,1,android,2023-02-07 13:01:03,2023-02-07 13:01:03,0,0,0
"1001082",i1001082CA1,1,iOS,2023-02-07 13:03:29,2023-02-07 13:03:54,25,0,0
"1001084",i1001084US1,1,iOS,2023-02-07 13:17:46,2023-02-07 13:17:54,8,0,0
"1001085",i1001085IT1,1,iOS,2023-02-07 13:27:37,2023-02-07 13:27:53,16,0,0
"1001087",a1001087RU1,1,android,2023-02-07 13:54:14,2023-02-07 13:54:56,42,0,0
"1001089",a1001089GE1,1,android,2023-02-07 14:12:40,2023-02-07 14:13:17,37,0,0
"1001092",i1001092DE1,1,iOS,2023-02-07 14:31:59,2023-02-07 14:32:27,28,0,0
"1001093",a1001093US1,1,android,2023-02-07 14:34:26,2023-02-07 14:36:20,114,2,650
"1001099",i1001099IT1,1,iOS,2023-02-07 15:16:58,2023-02-07 15:21:54,296,4,950
"1001100",i1001100RU1,1,iOS,2023-02-07 15:30:00,2023-02-07 15:36:07,367,6,1050
"1001100",i1001100RU2,2,iOS,2023-02-08 14:55:50,2023-02-08 15:03:15,445,5,2000
"1001100",i1001100RU3,3,iOS,2023-02-09 14:42:40,2023-02-09 14:44:25,105,1,1000
"1001101",i1001101RU1,1,iOS,2023-02-07 15:43:52,2023-02-07 15:43:52,0,0,0
"1001102",a1001102DE1,1,android,2023-02-07 15:53:27,2023-02-07 15:53:47,20,0,0
"1001104",a1001104IT1,1,android,2023-02-07 16:12:10,2023-02-07 16:12:26,16,0,0
"1001105",i1001105RU1,1,iOS,2023-02-07 16:26:15,2023-02-07 16:32:12,357,6,1050
"1001105",i1001105RU2,2,iOS,2023-02-08 16:13:59,2023-02-08 16:21:41,462,5,2000
"1001105",i1001105RU3,3,iOS,2023-02-09 15:35:13,2023-02-09 15:37:18,125,1,1000
"1001106",a1001106RU1,1,android,2023-02-07 16:30:11,2023-02-07 16:30:21,10,0,0
"1001107",a1001107BY1,1,android,2023-02-07 16:35:49,2023-02-07 16:39:32,223,3,850
"1001108",a1001108RU1,1,android,2023-02-07 16:44:54,2023-02-07 16:44:54,0,0,0
"1001109",a1001109KZ1,1,android,2023-02-07 16:53:54,2023-02-07 16:54:30,36,0,0
"1001111",a1001111BY1,1,android,2023-02-07 17:01:21,2023-02-07 17:01:24,3,0,0
"1001113",a1001113DE1,1,android,2023-02-07 17:23:43,2023-02-07 17:23:43,0,0,0
"1001115",i1001115BY1,1,iOS,2023-02-07 17:32:02,2023-02-07 17:32:49,47,0,0
"1001116",a1001116BY1,1,android,2023-02-07 17:35:58,2023-02-07 17:42:13,375,6,1050
"1001116",a1001116BY2,2,android,2023-02-08 17:19:25,2023-02-08 17:25:32,367,2,3200
"1001117",a1001117US1,1,android,2023-02-07 17:49:36,2023-02-07 17:49:39,3,0,0
"1001118",a1001118US1,1,android,2023-02-07 17:58:57,2023-02-07 17:59:52,55,0,0
"1001119",a1001119BY1,1,android,2023-02-07 18:04:27,2023-02-07 18:07:57,210,4,850
"1001121",i1001121RU1,1,iOS,2023-02-07 18:22:44,2023-02-07 18:22:44,0,0,0
"1001122",i1001122RU1,1,iOS,2023-02-07 18:26:48,2023-02-07 18:27:02,14,0,0
"1001123",a1001123KZ1,1,android,2023-02-07 18:29:46,2023-02-07 18:29:59,13,0,0
"1001124",i1001124GE1,1,iOS,2023-02-07 18:42:35,2023-02-07 18:45:30,175,3,750
"1001125",i1001125BY1,1,iOS,2023-02-07 18:49:05,2023-02-07 18:49:16,11,0,0
"1001127",a1001127BY1,1,android,2023-02-07 19:06:55,2023-02-07 19:11:29,274,4,950
"1001131",a1001131GE1,1,android,2023-02-07 19:42:02,2023-02-07 19:42:30,28,0,0
"1001132",i1001132US1,1,iOS,2023-02-07 19:46:25,2023-02-07 19:47:02,37,0,0
"1001133",a1001133BY1,1,android,2023-02-07 19:56:13,2023-02-07 20:02:32,379,6,1050
"1001133",a1001133BY2,2,android,2023-02-08 19:33:39,2023-02-08 19:40:59,440,4,2000
"1001134",a1001134RU1,1,android,2023-02-07 20:01:46,2023-02-07 20:02:07,21,0,0
"1001135",a1001135RU1,1,android,2023-02-07 20:15:34,2023-02-07 20:17:09,95,2,650
"1001136",i1001136US1,1,iOS,2023-02-07 20:24:40,2023-02-07 20:25:18,38,0,0
"1001138",a1001138RU1,1,android,2023-02-07 20:47:33,2023-02-07 20:53:11,338,6,1050
"1001138",a1001138RU2,2,android,2023-02-08 20:42:47,2023-02-08 20:50:25,458,5,2000
"1001138",a1001138RU3,3,android,2023-02-09 20:16:45,2023-02-09 20:18:19,94,1,1000
"1001139",i1001139GE1,1,iOS,2023-02-07 20:56:12,2023-02-07 20:56:22,10,0,0
"1001141",a1001141RU1,1,android,2023-02-07 21:07:28,2023-02-07 21:08:13,45,0,0
"1001142",a1001142RU1,1,android,2023-02-07 21:12:04,2023-02-07 21:12:21,17,0,0
"1001144",a1001144DE1,1,android,2023-02-07 21:25:53,2023-02-07 21:26:25,32,0,0
"1001145",i1001145ES1,1,iOS,2023-02-07 21:28:02,2023-02-07 21:28:10,8,0,0
"1001146",i1001146BY1,1,iOS,2023-02-07 21:41:07,2023-02-07 21:41:59,52,0,0
"1001147",i1001147KZ1,1,iOS,2023-02-07 21:43:22,2023-02-07 21:44:06,44,1,50
"1001149",a1001149ES1,1,android,2023-02-07 21:53:24,2023-02-07 21:57:52,268,4,950
"1001151",i1001151RU1,1,iOS,2023-02-07 22:08:33,2023-02-07 22:14:39,366,5,1050
"1001151",i1001151RU2,2,iOS,2023-02-07 23:09:12,2023-02-07 23:10:47,95,1,100
"1001152",i1001152US1,1,iOS,2023-02-07 22:18:00,2023-02-07 22:18:51,51,0,0
"1001153",a1001153US1,1,android,2023-02-07 22:23:17,2023-02-07 22:28:43,326,4,950
"1001154",a1001154RU1,1,android,2023-02-07 22:29:12,2023-02-07 22:29:38,26,0,0
"1001156",a1001156RU1,1,android,2023-02-07 22:48:14,2023-02-07 22:50:50,156,3,750
"1001158",a1001158RU1,1,android,2023-02-07 23:11:38,2023-02-07 23:11:38,0,0,0
"1001159",i1001159GE1,1,iOS,2023-02-07 23:20:18,2023-02-07 23:26:42,384,6,1050
"1001159",i1001159GE2,2,iOS,2023-02-08 23:20:01,2023-02-08 23:27:26,445,4,2000
"1001160",a1001160GE1,1,android,2023-02-07 23:30:13,2023-02-07 23:34:55,282,4,950
"1001161",a1001161RU1,1,android,2023-02-07 23:35:11,2023-02-07 23:41:39,388,6,1050
"1001161",a1001161RU2,2,android,2023-02-08 22:48:40,2023-02-08 22:57:00,500,4,2000
"1001162",i1001162DE1,1,iOS,2023-02-07 23:39:15,2023-02-07 23:39:18,3,0,0
"1001167",a1001167DE1,1,android,2023-02-08 00:17:56,2023-02-08 00:18:32,36,0,0
"1001171",i1001171DE1,1,iOS,2023-02-08 00:45:42,2023-02-08 00:45:50,8,0,0
"1001172",i1001172DE1,1,iOS,2023-02-08 00:51:29,2023-02-08 00:51:32,3,0,0
"1001177",i1001177RU1,1,iOS,2023-02-08 01:38:58,2023-02-08 01:39:14,16,0,0
"1001178",a1001178RU1,1,android,2023-02-08 01:43:21,2023-02-08 01:43:30,9,0,0
"1001179",a1001179RU1,1,android,2023-02-08 01:52:25,2023-02-08 01:52:42,17,0,0
"1001183",i1001183DE1,1,iOS,2023-02-08 02:23:52,2023-02-08 02:24:40,48,1,50
"1001186",a1001186RU1,1,android,2023-02-08 02:40:46,2023-02-08 02:45:37,291,4,950
"1001187",a1001187RU1,1,android,2023-02-08 02:50:17,2023-02-08 02:50:22,5,0,0
"1001188",a1001188ES1,1,android,2023-02-08 02:58:53,2023-02-08 03:02:41,228,4,850
"1001189",a1001189US1,1,android,2023-02-08 03:12:42,2023-02-08 03:12:53,11,0,0
"1001190",a1001190BY1,1,android,2023-02-08 03:18:38,2023-02-08 03:24:49,371,6,1050
"1001190",a1001190BY2,2,android,2023-02-09 02:58:57,2023-02-09 03:08:04,547,4,2000
"1001191",a1001191RU1,1,android,2023-02-08 03:27:41,2023-02-08 03:33:39,358,6,1050
"1001191",a1001191RU2,2,android,2023-02-09 03:07:15,2023-02-09 03:13:16,361,2,3200
"1001193",a1001193RU1,1,android,2023-02-08 03:39:26,2023-02-08 03:39:31,5,0,0
"1001194",a1001194NL1,1,android,2023-02-08 03:43:39,2023-02-08 03:43:49,10,0,0
"1001195",a1001195KZ1,1,android,2023-02-08 03:52:23,2023-02-08 03:52:23,0,0,0
"1001197",a1001197ES1,1,android,2023-02-08 04:10:16,2023-02-08 04:14:16,240,4,850
"1001199",i1001199IT1,1,iOS,2023-02-08 04:37:42,2023-02-08 04:43:38,356,5,1050
"1001199",i1001199IT2,2,iOS,2023-02-08 05:27:02,2023-02-08 05:28:51,109,1,100
"1001200",i1001200RU1,1,iOS,2023-02-08 04:43:48,2023-02-08 04:43:58,10,0,0
"1001201",a1001201KZ1,1,android,2023-02-08 04:49:01,2023-02-08 04:49:05,4,0,0
"1001203",a1001203RU1,1,android,2023-02-08 05:16:28,2023-02-08 05:17:10,42,1,50
"1001205",a1001205US1,1,android,2023-02-08 05:27:37,2023-02-08 05:29:23,106,2,650
"1001207",i1001207US1,1,iOS,2023-02-08 05:47:21,2023-02-08 05:47:41,20,0,0
"1001209",a1001209LT1,1,android,2023-02-08 06:06:35,2023-02-08 06:12:53,378,6,1050
"1001209",a1001209LT2,2,android,2023-02-09 06:04:30,2023-02-09 06:10:03,333,3,1700
"1001211",a1001211DE1,1,android,2023-02-08 06:21:19,2023-02-08 06:21:39,20,0,0
"1001213",i1001213CA1,1,iOS,2023-02-08 06:40:20,2023-02-08 06:46:21,361,6,1050
"1001213",i1001213CA2,2,iOS,2023-02-09 05:49:44,2023-02-09 05:57:46,482,4,2000
"1001215",a1001215DE1,1,android,2023-02-08 07:00:06,2023-02-08 07:01:43,97,2,650
"1001220",i1001220KZ1,1,iOS,2023-02-08 07:59:43,2023-02-08 08:00:27,44,0,0
"1001221",i1001221CA1,1,iOS,2023-02-08 08:09:24,2023-02-08 08:09:42,18,0,0
"1001223",a1001223DE1,1,android,2023-02-08 08:32:22,2023-02-08 08:35:23,181,3,750
"1001224",i1001224US1,1,iOS,2023-02-08 08:34:13,2023-02-08 08:34:53,40,0,0
"1001225",a1001225KZ1,1,android,2023-02-08 08:39:58,2023-02-08 08:40:25,27,0,0
"1001226",a1001226PL1,1,android,2023-02-08 08:45:28,2023-02-08 08:46:04,36,0,0
"1001230",a1001230RU1,1,android,2023-02-08 09:10:27,2023-02-08 09:10:27,0,0,0
"1001232",i1001232DE1,1,iOS,2023-02-08 09:33:03,2023-02-08 09:33:07,4,0,0
"1001233",i1001233DE1,1,iOS,2023-02-08 09:42:19,2023-02-08 09:45:11,172,3,750
"1001234",a1001234DE1,1,android,2023-02-08 09:55:58,2023-02-08 09:55:58,0,0,0
"1001235",i1001235CA1,1,iOS,2023-02-08 10:09:32,2023-02-08 10:09:35,3,0,0
"1001236",a1001236NL1,1,android,2023-02-08 10:14:01,2023-02-08 10:20:06,365,6,1050
"1001236",a1001236NL2,2,android,2023-02-09 09:48:34,2023-02-09 09:56:50,496,4,2000
"1001239",i1001239RU1,1,iOS,2023-02-08 10:34:37,2023-02-08 10:34:48,11,0,0
"1001243",a1001243PL1,1,android,1970-01-01 03:00:00,2023-02-08 11:14:09,1675844049,0,0
"1001244",a1001244LV1,1,android,2023-02-08 11:21:02,2023-02-08 11:21:25,23,0,0
"1001245",a1001245PL1,1,android,2023-02-08 11:25:24,2023-02-08 11:30:22,298,4,950
"1001247",i1001247BY1,1,iOS,2023-02-08 11:44:34,2023-02-08 11:54:28,594,3,950
"1001248",i1001248CA1,1,iOS,2023-02-08 11:57:14,2023-02-08 12:01:49,275,4,950
"1001250",i1001250ES1,1,iOS,2023-02-08 12:12:12,2023-02-08 12:18:08,356,6,1050
"1001250",i1001250ES2,2,iOS,2023-02-09 11:51:38,2023-02-09 11:58:51,433,4,2000
"1001251",i1001251US1,1,iOS,2023-02-08 12:18:07,2023-02-08 12:23:51,344,6,1050
"1001251",i1001251US2,2,iOS,2023-02-09 12:08:22,2023-02-09 12:15:56,454,5,2000
"1001251",i1001251US3,3,iOS,2023-02-10 11:32:09,2023-02-10 11:34:16,127,1,1000
"1001253",a1001253ES1,1,android,2023-02-08 12:32:48,2023-02-08 12:38:30,342,6,1050
"1001253",a1001253ES2,2,android,2023-02-09 12:20:10,2023-02-09 12:28:32,502,5,2000
"1001253",a1001253ES3,3,android,2023-02-10 12:04:13,2023-02-10 12:05:57,104,0,1000
"1001254",i1001254PL1,1,iOS,2023-02-08 12:47:03,2023-02-08 12:47:03,0,0,0
"1001257",i1001257US1,1,iOS,2023-02-08 13:02:29,2023-02-08 13:05:07,158,3,750
"1001258",a1001258CA1,1,android,2023-02-08 13:16:27,2023-02-08 13:16:27,0,0,0
"1001259",a1001259ES1,1,android,2023-02-08 13:25:44,2023-02-08 13:27:39,115,2,650
"1001261",a1001261GE1,1,android,2023-02-08 13:38:51,2023-02-08 13:44:47,356,6,1050
"1001261",a1001261GE2,2,android,2023-02-09 12:50:36,2023-02-09 12:58:16,460,5,2000
"1001261",a1001261GE3,3,android,2023-02-10 12:42:01,2023-02-10 12:43:55,114,0,1000
"1001262",a1001262US1,1,android,2023-02-08 13:48:16,2023-02-08 13:48:20,4,0,0
"1001263",a1001263US1,1,android,2023-02-08 13:52:11,2023-02-08 13:52:15,4,0,0
"1001264",a1001264US1,1,android,2023-02-08 14:05:55,2023-02-08 14:06:35,40,1,50
"1001266",a1001266GE1,1,android,2023-02-08 14:17:39,2023-02-08 14:17:39,0,0,0
"1001269",a1001269KZ1,1,android,2023-02-08 14:45:57,2023-02-08 14:46:30,33,1,50
"1001270",a1001270IT1,1,android,2023-02-08 14:59:34,2023-02-08 14:59:34,0,0,0
"1001272",i1001272PL1,1,iOS,2023-02-08 15:19:00,2023-02-08 15:20:44,104,2,650
"1001273",i1001273PL1,1,iOS,2023-02-08 15:32:44,2023-02-08 15:33:25,41,1,50
"1001274",a1001274KZ1,1,android,2023-02-08 15:37:03,2023-02-08 15:37:08,5,0,0
"1001275",a1001275KZ1,1,android,2023-02-08 15:50:40,2023-02-08 15:50:44,4,0,0
"1001276",i1001276DE1,1,iOS,2023-02-08 16:03:28,2023-02-08 16:03:33,5,0,0
"1001277",i1001277US1,1,iOS,2023-02-08 16:08:04,2023-02-08 16:08:13,9,0,0
"1001281",i1001281GE1,1,iOS,2023-02-08 16:57:43,2023-02-08 16:57:50,7,0,0
"1001284",i1001284IT1,1,iOS,2023-02-08 17:30:01,2023-02-08 17:34:55,294,4,950
"1001285",i1001285BY1,1,iOS,2023-02-08 17:38:57,2023-02-08 17:39:06,9,0,0
"1001287",i1001287RU1,1,iOS,2023-02-08 17:57:40,2023-02-08 17:58:11,31,0,0
"1001289",a1001289RU1,1,android,2023-02-08 18:08:50,2023-02-08 18:09:41,51,0,0
"1001290",i1001290RU1,1,iOS,2023-02-08 18:18:11,2023-02-08 18:18:57,46,1,50
"1001291",a1001291RU1,1,android,2023-02-08 18:20:33,2023-02-08 18:20:54,21,0,0
"1001292",i1001292US1,1,iOS,2023-02-08 18:22:41,2023-02-08 18:26:39,238,4,850
"1001293",i1001293BY1,1,iOS,1970-01-01 03:00:00,2023-02-08 18:24:30,1675869870,0,0
"1001294",i1001294BY1,1,iOS,2023-02-08 18:31:20,2023-02-08 18:35:20,240,4,850
"1001298",i1001298PL1,1,iOS,1970-01-01 03:00:00,2023-02-08 18:51:44,1675871504,0,0
"1001299",a1001299US1,1,android,2023-02-08 19:02:15,2023-02-08 19:02:55,40,0,0
"1001300",a1001300PL1,1,android,2023-02-08 19:15:35,2023-02-08 19:17:18,103,2,650
"1001301",a1001301KZ1,1,android,2023-02-08 19:18:12,2023-02-08 19:18:39,27,0,0
"1001302",i1001302GE1,1,iOS,2023-02-08 19:31:40,2023-02-08 19:38:20,400,6,1050
"1001302",i1001302GE2,2,iOS,2023-02-09 18:43:11,2023-02-09 18:50:07,416,5,2000
"1001302",i1001302GE3,3,iOS,2023-02-10 18:25:20,2023-02-10 18:26:38,78,0,1000
"1001303",i1001303RU1,1,iOS,2023-02-08 19:35:43,2023-02-08 19:37:22,99,2,650
"1001304",a1001304DE1,1,android,2023-02-08 19:41:08,2023-02-08 19:41:08,0,0,0
"1001305",a1001305IT1,1,android,2023-02-08 19:46:58,2023-02-08 19:53:15,377,6,1050
"1001305",a1001305IT2,2,android,2023-02-09 19:08:04,2023-02-09 19:16:10,486,4,2000
"1001306",a1001306IT1,1,android,2023-02-08 19:56:08,2023-02-08 19:56:15,7,0,0
"1001308",i1001308PL1,1,iOS,2023-02-08 20:19:06,2023-02-08 20:19:06,0,0,0
"1001309",a1001309RU1,1,android,2023-02-08 20:32:33,2023-02-08 20:32:50,17,0,0
"1001311",i1001311KZ1,1,iOS,2023-02-08 20:47:49,2023-02-08 20:53:26,337,6,1050
"1001311",i1001311KZ2,2,iOS,2023-02-09 20:38:35,2023-02-09 20:46:34,479,4,2000
"1001313",a1001313BY1,1,android,2023-02-08 20:57:33,2023-02-08 20:58:02,29,0,0
"1001314",a1001314BY1,1,android,2023-02-08 21:10:33,2023-02-08 21:11:12,39,1,50
"1001315",a1001315KZ1,1,android,2023-02-08 21:20:28,2023-02-08 21:20:37,9,0,0
"1001316",i1001316LT1,1,iOS,2023-02-08 21:29:54,2023-02-08 21:29:54,0,0,0
"1001317",a1001317PL1,1,android,2023-02-08 21:43:05,2023-02-08 21:43:54,49,1,50
"1001322",i1001322KZ1,1,iOS,2023-02-08 22:27:47,2023-02-08 22:34:29,402,5,1050
