"user_id","country","platform_type","type_traffic","payer","total_revenue","max_level","amount_gold","amount_bronze_cup","amount_silver_cup","amount_gold_cup","install_date"
"1001191",RU,android,organic,1,299.0,8,4250,0,0,0,2023-02-08 03:26:14
"1001193",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-08 03:37:49
"1001194",NL,android,organic,0,0.0,0,0,0,0,0,2023-02-08 03:42:03
"1001195",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 03:51:16
"1001197",ES,android,organic,0,0.0,4,850,0,0,0,2023-02-08 04:09:05
"1001199",IT,iOS,paid,0,0.0,6,1150,0,0,0,2023-02-08 04:36:15
"1001200",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 04:41:56
"1001201",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 04:47:37
"1001203",RU,android,organic,0,0.0,1,50,0,0,0,2023-02-08 05:14:47
"1001205",US,android,organic,0,0.0,2,650,0,0,0,2023-02-08 05:26:22
"1001207",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 05:45:38
"1001209",LT,android,organic,1,99.0,9,2750,0,0,0,2023-02-08 06:04:54
"1001211",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-08 06:19:48
"1001213",CA,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-08 06:39:04
"1001215",DE,android,organic,0,0.0,2,650,0,0,0,2023-02-08 06:58:20
"1001220",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-08 07:58:21
"1001221",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 08:07:34
"1001223",DE,android,paid,0,0.0,3,750,0,0,0,2023-02-08 08:30:22
"1001224",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 08:32:44
"1001225",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 08:38:25
"1001226",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-08 08:44:06
"1001230",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-08 09:08:55
"1001232",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 09:31:43
"1001233",DE,iOS,organic,0,0.0,3,750,0,0,0,2023-02-08 09:40:56
"1001234",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-08 09:54:31
"1001235",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 10:08:06
"1001236",NL,android,organic,0,0.0,10,3050,0,0,0,2023-02-08 10:12:20
"1001239",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 10:32:55
"1001243",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-08 11:14:09
"1001244",LV,android,organic,0,0.0,0,0,0,0,0,2023-02-08 11:19:50
"1001245",PL,android,organic,0,0.0,4,950,0,0,0,2023-02-08 11:24:04
"1001247",BY,iOS,organic,1,399.0,3,950,0,0,0,2023-02-08 11:42:30
"1001248",CA,iOS,paid,0,0.0,4,950,0,0,0,2023-02-08 11:56:05
"1001250",ES,iOS,paid,0,0.0,10,3050,0,0,0,2023-02-08 12:10:59
"1001251",US,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-08 12:16:40
"1001253",ES,android,organic,0,0.0,11,4050,0,0,0,2023-02-08 12:31:34
"1001254",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 12:45:09
"1001257",US,iOS,organic,0,0.0,3,750,0,0,0,2023-02-08 13:00:58
"1001258",CA,android,paid,0,0.0,0,0,0,0,0,2023-02-08 13:14:33
"1001259",ES,android,paid,0,0.0,2,650,0,0,0,2023-02-08 13:23:46
"1001261",GE,android,organic,0,0.0,11,4050,0,0,0,2023-02-08 13:37:13
"1001262",US,android,organic,0,0.0,0,0,0,0,0,2023-02-08 13:46:26
"1001263",US,android,organic,0,0.0,0,0,0,0,0,2023-02-08 13:50:40
"1001264",US,android,paid,0,0.0,1,50,0,0,0,2023-02-08 14:04:15
"1001266",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-08 14:15:50
"1001269",KZ,android,paid,0,0.0,1,50,0,0,0,2023-02-08 14:44:19
"1001270",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-08 14:57:54
"1001272",PL,iOS,paid,0,0.0,2,650,0,0,0,2023-02-08 15:17:10
"1001273",PL,iOS,organic,0,0.0,1,50,0,0,0,2023-02-08 15:30:45
"1001274",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 15:34:59
"1001275",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 15:48:34
"1001276",DE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-08 16:02:09
"1001277",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 16:06:23
"1001281",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 16:56:21
"1001284",IT,iOS,paid,0,0.0,4,950,0,0,0,2023-02-08 17:28:22
"1001285",BY,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 17:37:35
"1001287",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 17:56:01
"1001289",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-08 18:07:36
"1001290",RU,iOS,organic,0,0.0,1,50,0,0,0,2023-02-08 18:16:49
"1001291",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-08 18:19:11
"1001292",US,iOS,organic,0,0.0,4,850,0,0,0,2023-02-08 18:21:33
"1001293",BY,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 18:23:55
"1001294",BY,iOS,paid,0,0.0,4,850,0,0,0,2023-02-08 18:29:36
"1001298",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-08 18:51:06
"1001299",US,android,organic,0,0.0,0,0,0,0,0,2023-02-08 19:00:19
"1001300",PL,android,organic,0,0.0,2,650,0,0,0,2023-02-08 19:13:54
"1001301",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-08 19:16:16
"1001302",GE,iOS,organic,0,0.0,11,4050,0,0,0,2023-02-08 19:29:51
"1001303",RU,iOS,paid,0,0.0,2,650,0,0,0,2023-02-08 19:34:05
"1001304",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-08 19:39:46
"1001305",IT,android,organic,0,0.0,10,3050,0,0,0,2023-02-08 19:45:27
"1001306",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-08 19:54:40
"1001308",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-08 20:17:28
"1001309",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-08 20:31:03
"1001311",KZ,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-08 20:45:57
"1001313",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-08 20:55:52
"1001314",BY,android,organic,0,0.0,1,50,0,0,0,2023-02-08 21:09:27
"1001315",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-08 21:18:40
"1001316",LT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 21:27:53
"1001317",PL,android,paid,0,0.0,1,50,0,0,0,2023-02-08 21:41:28
"1001322",KZ,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-08 22:26:19
"1001323",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-08 22:35:32
"1001326",IT,android,paid,0,0.0,0,0,0,0,0,2023-02-08 23:11:55
"1001328",NL,android,paid,0,0.0,3,850,0,0,0,2023-02-08 23:39:05
"1001330",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-08 23:56:54
"1001331",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-08 23:59:16
"1001333",KZ,android,organic,0,0.0,2,850,0,0,0,2023-02-09 00:22:04
"1001335",IT,android,paid,0,0.0,3,750,0,0,0,2023-02-09 00:35:31
"1001339",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-09 01:17:35
"1001342",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-09 01:58:20
"1001343",LV,android,organic,0,0.0,0,0,0,0,0,2023-02-09 02:04:01
"1001344",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 02:17:36
"1001345",PL,iOS,organic,0,0.0,4,950,0,0,0,2023-02-09 02:26:49
"1001346",RU,android,paid,0,0.0,1,50,0,0,0,2023-02-09 02:29:11
"1001347",NL,android,organic,0,0.0,10,3050,0,0,0,2023-02-09 02:34:52
"1001350",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 03:00:02
"1001351",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 03:02:24
"1001352",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 03:11:37
"1001354",US,iOS,organic,0,0.0,2,750,0,0,0,2023-02-09 03:26:31
"1001355",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 03:35:44
"1001357",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 03:51:41
"1001358",RU,android,organic,0,0.0,3,750,0,0,0,2023-02-09 04:00:54
"1001360",BY,android,paid,0,0.0,3,750,0,0,0,2023-02-09 04:15:48
"1001361",RU,iOS,paid,0,0.0,9,3050,0,0,0,2023-02-09 04:29:23
"1001362",RU,iOS,organic,0,0.0,3,750,0,0,0,2023-02-09 04:38:36
"1001364",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 04:56:25
"1001367",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 05:29:16
"1001368",IT,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 05:38:29
"1001371",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-09 06:00:07
"1001372",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 06:13:42
"1001373",KZ,android,organic,0,0.0,3,750,0,0,0,2023-02-09 06:19:23
"1001374",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 06:25:04
"1001375",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 06:34:17
"1001376",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 06:38:31
"1001378",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 06:56:20
"1001379",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 07:09:55
"1001381",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-09 07:28:21
"1001382",RU,iOS,organic,0,0.0,1,50,0,0,0,2023-02-09 07:37:34
"1001385",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 07:53:23
"1001386",LV,android,organic,0,0.0,12,4050,0,0,0,2023-02-09 07:59:04
"1001389",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 08:16:20
"1001391",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-09 08:26:15
"1001394",NL,android,organic,0,0.0,1,50,0,0,0,2023-02-09 08:53:17
"1001396",IT,android,organic,0,0.0,2,650,0,0,0,2023-02-09 09:04:39
"1001397",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-09 09:18:14
"1001398",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 09:27:27
"1001399",IT,android,paid,0,0.0,0,0,0,0,0,2023-02-09 09:41:02
"1001400",GE,iOS,organic,0,0.0,3,750,0,0,0,2023-02-09 09:43:24
"1001401",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-09 09:45:46
"1001404",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-09 10:07:24
"1001407",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 10:39:25
"1001409",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 10:58:41
"1001412",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-09 11:14:30
"1001415",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 11:39:40
"1001417",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 11:55:37
"1001421",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 12:33:19
"1001424",DE,android,paid,0,0.0,0,0,0,0,0,2023-02-09 12:53:54
"1001425",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 12:56:16
"1001426",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-09 12:58:38
"1001427",US,android,paid,0,0.0,2,650,0,0,0,2023-02-09 13:01:00
"1001430",NL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 13:33:51
"1001433",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-09 14:06:42
"1001434",US,android,organic,1,399.0,3,950,0,0,0,2023-02-09 14:12:23
"1001435",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 14:21:36
"1001436",RU,android,organic,0,0.0,6,1150,0,0,0,2023-02-09 14:30:49
"1001439",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-09 14:59:18
"1001441",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 15:14:12
"1001442",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 15:27:47
"1001444",LT,android,organic,0,0.0,0,0,0,0,0,2023-02-09 15:46:13
"1001445",US,android,organic,0,0.0,6,1150,0,0,0,2023-02-09 15:48:35
"1001447",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 16:00:10
"1001448",PL,iOS,organic,0,0.0,1,650,0,0,0,2023-02-09 16:09:23
"1001449",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 16:18:36
"1001453",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 16:46:57
"1001454",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 17:00:32
"1001455",US,android,organic,0,0.0,0,0,0,0,0,2023-02-09 17:14:07
"1001457",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-09 17:36:55
"1001458",RU,android,paid,0,0.0,1,50,0,0,0,2023-02-09 17:42:36
"1001459",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-09 17:46:50
"1001460",LT,android,organic,0,0.0,10,3050,0,0,0,2023-02-09 17:56:03
"1001461",BY,android,organic,0,0.0,2,650,0,0,0,2023-02-09 18:01:44
"1001462",NL,iOS,paid,0,0.0,2,650,0,0,0,2023-02-09 18:04:06
"1001463",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-09 18:17:41
"1001464",RU,android,organic,0,0.0,4,950,0,0,0,2023-02-09 18:26:54
"1001466",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 18:34:57
"1001467",NL,android,organic,0,0.0,6,1150,0,0,0,2023-02-09 18:44:10
"1001469",RU,android,organic,0,0.0,12,4050,0,0,0,2023-02-09 19:06:58
"1001471",NL,android,organic,0,0.0,4,850,0,0,0,2023-02-09 19:25:24
"1001472",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-09 19:31:05
"1001475",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 19:48:21
"1001476",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 20:01:56
"1001478",GE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 20:29:06
"1001482",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 21:01:00
"1001483",US,android,paid,0,0.0,1,50,0,0,0,2023-02-09 21:10:13
"1001485",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-09 21:29:29
"1001486",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 21:38:42
"1001487",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-09 21:44:23
"1001488",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-09 21:57:58
"1001489",IT,iOS,paid,0,0.0,0,0,0,0,0,2023-02-09 22:02:12
"1001490",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-09 22:07:53
"1001491",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-09 22:12:07
"1001496",BY,iOS,paid,0,0.0,4,850,0,0,0,2023-02-09 22:59:52
"1001498",CA,android,paid,0,0.0,0,0,0,0,0,2023-02-09 23:22:40
"1001501",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-09 23:59:03
"1001502",RU,android,paid,0,0.0,3,850,0,0,0,2023-02-10 00:08:16
"1001503",LT,android,organic,0,0.0,0,0,0,0,0,2023-02-10 00:17:29
"1001505",US,iOS,paid,0,0.0,2,650,0,0,0,2023-02-10 00:32:23
"1001506",RU,iOS,organic,1,499.0,2,950,0,0,0,2023-02-10 00:45:58
"1001509",NL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 01:14:27
"1001510",GE,android,organic,0,0.0,11,4050,0,0,0,2023-02-10 01:28:02
"1001511",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 01:37:15
"1001513",US,iOS,organic,0,0.0,1,50,0,0,0,2023-02-10 02:00:03
"1001514",ES,iOS,organic,0,0.0,3,750,0,0,0,2023-02-10 02:05:44
"1001515",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 02:09:58
"1001516",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 02:19:11
"1001518",KZ,iOS,paid,0,0.0,10,3050,0,0,0,2023-02-10 02:38:27
"1001519",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-10 02:47:40
"1001520",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-10 02:56:53
"1001521",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-10 03:01:07
"1001522",GE,android,paid,0,0.0,0,0,0,0,0,2023-02-10 03:14:42
"1001523",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 03:20:23
"1001524",KZ,android,organic,0,0.0,2,650,0,0,0,2023-02-10 03:24:37
"1001525",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 03:38:12
"1001526",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-10 03:47:25
"1001528",BY,android,paid,0,0.0,0,0,0,0,0,2023-02-10 04:06:41
"1001535",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-10 04:54:23
"1001536",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 05:07:58
"1001537",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 05:21:33
"1001539",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-10 05:36:27
"1001540",RU,iOS,paid,0,0.0,1,50,0,0,0,2023-02-10 05:45:40
"1001541",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-10 05:59:15
"1001544",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-10 06:19:50
"1001545",RU,iOS,paid,0,0.0,3,750,0,0,0,2023-02-10 06:29:03
"1001546",US,android,organic,0,0.0,4,950,0,0,0,2023-02-10 06:38:16
"1001548",CA,android,paid,0,0.0,3,850,0,0,0,2023-02-10 06:56:42
"1001549",US,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-10 07:02:23
"1001555",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 07:49:23
"1001558",US,android,organic,1,299.0,8,4250,0,0,0,2023-02-10 08:10:11
"1001559",LV,android,organic,0,0.0,2,650,0,0,0,2023-02-10 08:23:46
"1001560",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 08:29:27
"1001563",KZ,android,organic,0,0.0,2,750,0,0,0,2023-02-10 08:47:08
"1001565",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-10 08:58:43
"1001566",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 09:04:24
"1001567",US,android,paid,0,0.0,0,0,0,0,0,2023-02-10 09:06:46
"1001568",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 09:09:08
"1001569",BY,android,paid,0,0.0,0,0,0,0,0,2023-02-10 09:22:43
"1001572",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 09:36:27
"1001574",CA,android,paid,0,0.0,0,0,0,0,0,2023-02-10 10:03:37
"1001577",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 10:22:45
"1001578",LT,android,organic,0,0.0,0,0,0,0,0,2023-02-10 10:31:58
"1001579",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-10 10:41:11
"1001581",US,android,paid,0,0.0,0,0,0,0,0,2023-02-10 10:59:00
"1001582",US,android,organic,0,0.0,12,4050,0,0,0,2023-02-10 11:08:13
"1001583",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 11:13:54
"1001585",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 11:28:48
"1001586",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-10 11:38:01
"1001587",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 11:40:23
"1001589",RU,iOS,organic,0,0.0,4,950,0,0,0,2023-02-10 11:55:17
"1001590",GE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 12:00:58
"1001591",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-10 12:14:33
"1001592",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 12:18:47
"1001594",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 12:33:41
"1001596",DE,android,organic,0,0.0,12,4050,0,0,0,2023-02-10 12:52:57
"1001600",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 13:23:48
"1001607",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 14:12:57
"1001608",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 14:26:32
"1001609",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 14:40:07
"1001610",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 14:49:20
"1001611",ES,iOS,paid,0,0.0,12,4050,0,0,0,2023-02-10 14:53:34
"1001613",ES,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-10 15:07:01
"1001615",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 15:20:28
"1001617",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 15:31:50
"1001619",US,android,organic,0,0.0,0,0,0,0,0,2023-02-10 15:45:17
"1001621",DE,iOS,organic,0,0.0,1,650,0,0,0,2023-02-10 15:56:52
"1001622",LV,android,organic,0,0.0,0,0,0,0,0,2023-02-10 16:10:27
"1001623",KZ,android,organic,0,0.0,2,650,0,0,0,2023-02-10 16:16:08
"1001624",RU,iOS,organic,0,0.0,2,750,0,0,0,2023-02-10 16:18:30
"1001627",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 16:39:18
"1001628",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-10 16:44:59
"1001629",LT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 16:50:40
"1001633",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 17:26:55
"1001635",US,iOS,paid,0,0.0,0,0,0,0,0,2023-02-10 17:49:43
"1001636",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 17:58:56
"1001639",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-10 18:21:36
"1001640",GE,android,organic,0,0.0,10,3050,0,0,0,2023-02-10 18:30:49
"1001642",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-10 18:40:44
"1001645",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 19:12:45
"1001647",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 19:31:11
"1001649",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-10 19:41:06
"1001651",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 19:56:00
"1001652",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 20:05:13
"1001653",KZ,iOS,organic,0,0.0,1,50,0,0,0,2023-02-10 20:14:26
"1001656",GE,android,organic,0,0.0,4,850,0,0,0,2023-02-10 20:37:06
"1001661",US,iOS,paid,1,399.0,3,950,0,0,0,2023-02-10 21:14:03
"1001664",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 21:46:04
"1001665",PL,android,organic,1,99.0,9,2750,0,0,0,2023-02-10 21:50:18
"1001667",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-10 22:05:12
"1001668",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-10 22:10:53
"1001669",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-10 22:16:34
"1001670",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-10 22:25:47
"1001672",RU,android,paid,0,0.0,2,750,0,0,0,2023-02-10 22:35:42
"1001673",RU,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-10 22:44:55
"1001674",RU,android,paid,0,0.0,6,1150,0,0,0,2023-02-10 22:54:08
"1001675",US,android,organic,0,0.0,3,850,0,0,0,2023-02-10 22:58:22
"1001677",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-10 23:09:44
"1001679",KZ,android,organic,0,0.0,6,1150,0,0,0,2023-02-10 23:29:00
"1001683",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 00:03:10
"1001684",ES,android,paid,0,0.0,0,0,0,0,0,2023-02-11 00:08:51
"1001686",DE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-11 00:18:46
"1001688",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 00:33:40
"1001690",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-11 00:52:06
"1001692",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 01:10:32
"1001693",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-11 01:16:13
"1001695",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-11 01:34:02
"1001696",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 01:38:16
"1001697",ES,iOS,organic,0,0.0,4,950,0,0,0,2023-02-11 01:42:30
"1001699",PL,android,paid,0,0.0,1,50,0,0,0,2023-02-11 01:52:25
"1001701",IT,iOS,organic,0,0.0,1,50,0,0,0,2023-02-11 02:11:41
"1001702",BY,android,paid,0,0.0,0,0,0,0,0,2023-02-11 02:20:54
"1001705",RU,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-11 02:50:26
"1001707",DE,android,paid,0,0.0,0,0,0,0,0,2023-02-11 03:13:14
"1001710",NL,android,organic,0,0.0,10,3050,0,0,0,2023-02-11 03:38:24
"1001711",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 03:44:05
"1001712",IT,iOS,paid,1,399.0,3,950,0,0,0,2023-02-11 03:57:40
"1001714",LV,android,organic,0,0.0,0,0,0,0,0,2023-02-11 04:11:07
"1001719",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 04:36:38
"1001721",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 04:59:26
"1001722",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-11 05:08:39
"1001724",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-11 05:18:34
"1001725",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 05:24:15
"1001726",PL,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-11 05:29:56
"1001727",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 05:39:09
"1001728",NL,android,organic,0,0.0,2,650,0,0,0,2023-02-11 05:52:44
"1001736",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-11 06:49:27
"1001739",PL,android,paid,0,0.0,4,950,0,0,0,2023-02-11 07:16:29
"1001743",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 07:29:41
"1001745",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-11 07:48:57
"1001746",KZ,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-11 07:58:10
"1001748",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-11 08:17:26
"1001749",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-11 08:21:40
"1001751",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 08:44:28
"1001756",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 09:33:16
"1001757",CA,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-11 09:37:30
"1001758",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 09:43:11
